"","cc","mz","rt","i"
"12179",12914,1259.64305615652,1624.87,2589.39253328857
"12180",12915,1259.96727225647,77.66,12808.1943741801
"12181",12916,1260.47788647662,77.41,7294.06570473604
"12182",12917,1261.26584368357,76.784,1151.07982057531
"12183",12918,1261.36920962805,1949.21,1043.31353748292
"12184",12919,1261.59097235402,77.6605,4402.10018062214
"12185",12920,1262.10551549427,77.6605,12698.0362289033
"12186",12921,1262.3699363761,1949.34,1483.09391692218
"12187",12922,1262.60709096078,77.6605,30964.5034848997
"12188",12923,1263.10948764774,77.6605,51230.3976286045
"12189",12924,1263.36804525776,1949.47,1748.63151550293
"12190",12925,1263.59428560386,1624.625,40243.7530720386
"12191",12926,1263.61082863304,77.6605,48361.4314523529
"12192",12927,1263.60983929921,1199.705,1133.93548617999
"12193",12928,1263.61074315087,1247.625,644.239128518353
"12194",12929,1264.11107151991,77.6605,10576.1597259211
"12195",12930,1264.36741164595,1949.46,1164.48744294166
"12196",12931,1264.59738770732,1624.745,29111.9043444053
"12197",12932,1264.60942505132,77.8265,6587.68391044532
"12198",12933,1264.8907555482,1815.795,1539.50916145965
"12199",12934,1265.60030638922,1624.75,11673.656049914
"12200",12935,1265.89598505914,1815.67,1196.23338769468
"12201",12936,1266.60425400091,1624.75,3157.62513763428
"12202",12937,1268.45162767525,76.9095,22344.3948163194
"12203",12938,1268.95217286691,76.9095,25876.9886102081
"12204",12939,1269.45522351232,77.0335,18416.8274910806
"12205",12940,1269.90518031357,1525.74,2351.9273388805
"12206",12941,1269.95628851361,76.9095,9525.66359720536
"12207",12942,1269.97949981699,1536.67,7522.00851933797
"12208",12943,1270.46012850408,76.908,7048.28983193372
"12209",12944,1270.48294504304,80.997,7356.68487394748
"12210",12945,1270.65723720672,1052.705,700.950278100951
"12211",12946,1270.96183829159,77.0775,2875.83972235473
"12212",12947,1270.98297353605,1536.58,6052.18717178084
"12213",12948,1270.99335132674,1053.08,1074.44277251316
"12214",12949,1271.32227227089,1720.14,1862.16126505534
"12215",12950,1271.43467437223,85.662,1455.34774819927
"12216",12952,1271.5427174161,1820.795,8174.41364619159
"12217",12953,1271.98521337839,1536.595,2354.77840550741
"12218",12954,1272.12578911322,1868.69,3749.99138627552
"12219",12955,1272.54716608778,1820.665,5167.91359079765
"12220",12956,1273.09617897562,77.1595,3288.64114035945
"12221",12957,1273.12917658938,1868.685,3149.93967849205
"12222",12958,1273.54444722598,1821.17,5800.38890282864
"12223",12959,1273.59764110739,77.1595,7747.60097880438
"12224",12960,1273.60400632921,1454.56,266637.68678023
"12225",12961,1274.10036000546,77.0335,13434.3403358783
"12226",12962,1274.13184245246,1868.69,1126.18615179835
"12227",12963,1274.5467576327,1821.04,2468.83733611257
"12228",12964,1274.60102812361,76.9095,12181.1365478224
"12229",12965,1274.60718006442,1454.56,190746.043602726
"12230",12966,1275.05003826916,1137.72,916.063852945964
"12231",12967,1275.10538455891,76.926,2642.20690468265
"12232",12968,1275.55280179987,1136.92,1487.90777842204
"12233",12969,1275.58786905132,77.157,1929.14092578673
"12234",12970,1275.60970804938,1454.56,73280.6064084791
"12235",12971,1276.03568260308,1741.49,1463.97127919781
"12236",12972,1276.05171575472,1137.72,1104.55332692464
"12237",12973,1276.35192445165,2127.76,41164.3392651876
"12238",12974,1276.61235407909,1454.565,20920.8855726922
"12239",12975,1277.00244479878,992.143,1405.70343591877
"12240",12976,1277.25639306884,992.0355,1593.45002770015
"12241",12977,1277.35275806005,2127.76,51866.7551129659
"12242",12978,1277.50605827799,991.928,1725.92041606247
"12243",12979,1277.61362334605,1454.56,4926.48915665816
"12244",12980,1278.35179083552,2127.76,57685.4865430196
"12245",12981,1278.46519916808,77.535,22605.6644926233
"12246",12982,1278.96690201252,77.6595,25663.0356512582
"12247",12983,1279.35154307394,2127.76,42799.723912557
"12248",12984,1279.4669501487,77.41,20368.9915956043
"12249",12985,1279.96465730807,77.41,11769.002863241
"12250",12986,1280.35029181001,2127.76,28295.1700104193
"12251",12987,1280.46753111793,77.427,6650.96549694042
"12252",12988,1280.97001408361,77.4695,3064.44567917951
"12253",12989,1281.34544894667,2127.885,17160.6612824218
"12254",12990,1281.47995960737,77.427,6153.57652732566
"12255",12991,1281.49797085908,949.5435,1226.57658724995
"12256",12992,1281.69872463174,949.917,1747.89404962593
"12257",12993,1281.89682214107,949.294,2529.00952652933
"12258",12994,1281.9812303315,77.6595,5843.95254546014
"12259",12995,1282.09568305596,949.671,2445.74601052032
"12260",12996,1282.29783580032,950.171,1684.73888908508
"12261",12997,1282.34094263806,2127.76,9468.20224380493
"12262",12998,1282.49364588316,949.671,1663.03234609115
"12263",12999,1283.33250031448,2127.885,5734.07385314761
"12264",13000,1283.52292842764,1050.705,2837.13043725777
"12265",13001,1283.61041495494,77.6605,8856.06256650645
"12266",13002,1283.85611664777,1050.83,2703.4815336263
"12267",13003,1284.11404404085,77.6605,26050.9241196806
"12268",13004,1284.1895908624,1050.58,2005.25120610463
"12269",13005,1284.26223759603,1031.81,817.603804270426
"12270",13006,1284.32244461755,2127.76,3046.03297405924
"12271",13007,1284.51241099426,1031.69,1139.09822718302
"12272",13008,1284.52351805605,1051.46,1212.28820120748
"12273",13009,1284.61578741418,77.6605,62515.7696621243
"12274",13010,1285.11787878594,77.6605,107884.17990242
"12275",13011,1285.31541205458,2127.885,1571.71170371906
"12276",13012,1285.49309502548,1807.415,2683.76113107196
"12277",13013,1285.61937040112,77.6605,97446.9530903873
"12278",13014,1286.09073076554,949.893,1035.25734376898
"12279",13015,1286.11961815632,77.6605,22223.0693867036
"12280",13016,1286.29225210537,950.115,1399.47490897619
"12281",13017,1286.54420532836,1136.745,552.045071919759
"12282",13018,1286.6211830196,77.6605,12607.5044059368
"12283",13020,1287.2611025181,990.929,1927.77094616492
"12284",13022,1287.50778402736,991.286,7308.16054517086
"12285",13023,1287.75799981838,991.411,7423.18189127355
"12286",13024,1288.00899224159,991.427,7499.17489877409
"12287",13025,1288.25961708281,991.411,5823.83834473088
"12288",13026,1288.50770248629,991.427,4531.34979371096
"12289",13027,1288.75586179683,991.3015,2042.487643744
"12290",13028,1289.00511788838,991.678,1107.25087800681
"12291",13029,1289.38165406241,82.195,1630.46269784937
"12292",13030,1289.45662499492,76.909,5886.78530526881
"12293",13032,1289.69386021185,949.421,1242.97208402966
"12294",13033,1289.89845914097,949.17,3620.98967440836
"12295",13034,1289.9576566863,76.9095,7219.13774704658
"12296",13035,1290.09857859875,949.1685,6146.67227997517
"12297",13036,1290.29839853846,949.043,7571.38785453639
"12298",13037,1290.45858991334,77.0345,5104.24567489579
"12299",13038,1290.4970314155,949.1685,8113.47674808393
"12300",13039,1290.63017972848,1454.56,235431.738963204
"12301",13040,1290.69726482252,949.169,5917.50538300622
"12302",13041,1290.8473739397,1051.335,1201.75099447685
"12303",13042,1290.8831866904,1719.89,1205.75247828166
"12304",13043,1290.8959627919,949.391,4081.99364430688
"12305",13044,1290.90744234454,992.935,811.162160977181
"12306",13045,1290.95347796066,77.157,2570.75598169977
"12307",13046,1291.09411203195,949.167,2452.35914275654
"12308",13047,1291.12801384574,1454.56,33542.4992049439
"12309",13048,1291.18204270453,1051.21,1238.5436602066
"12310",13050,1291.52157447104,1050.83,1072.62668697324
"12311",13051,1291.63299982592,1454.56,181973.730179472
"12312",13052,1292.13129021607,1454.565,13798.7486937056
"12313",13053,1292.46747726679,77.033,1776.86360074646
"12314",13054,1292.63587479121,1454.56,65859.5209711805
"12315",13055,1292.8668814431,1091.71,1592.57471974691
"12316",13056,1293.00373138301,991.302,2921.58119627382
"12317",13057,1293.10666226907,1454.56,27893.4487151964
"12318",13058,1293.19690898589,1091.265,1735.62842686971
"12319",13059,1293.25425239021,991.411,4264.55171102935
"12320",13061,1293.50358463221,991.411,4722.61314526929
"12321",13062,1293.50142109008,87.913,602.389838586577
"12322",13063,1293.53369938056,1091.11,1272.53096781491
"12323",13064,1293.61672687993,1454.56,51804.8269590421
"12324",13065,1293.75350402433,991.179,3027.72907276108
"12325",13066,1294.00572405101,991.179,2167.1017149729
"12326",13067,1294.10808522709,1454.56,30051.5807762488
"12327",13068,1294.29654853686,949.421,2720.63280254564
"12328",13069,1294.36205847998,1976.725,2797.26880772909
"12329",13070,1294.49534305561,949.168,4825.03259865224
"12330",13071,1294.51469666251,1030.68,3371.3060353597
"12331",13072,1294.599441355,77.076,2613.55874176495
"12332",13073,1294.61464653921,1454.56,18964.4901195763
"12333",13074,1294.69509658043,949.169,5265.72035309941
"12334",13075,1294.76830250518,1030.69,3791.68487187703
"12335",13076,1294.89498644807,949.167,4775.16052984471
"12336",13077,1295.0167275072,1030.44,4069.92179399808
"12337",13078,1295.09325767424,949.0435,4127.41742414277
"12338",13079,1295.10523949803,77.076,6995.4319551357
"12339",13080,1295.11087982226,1454.565,6290.46142535666
"12340",13081,1295.26856495818,1030.69,3089.86176047619
"12341",13082,1295.29238150773,948.92,2583.99441614235
"12342",13083,1295.36198603717,1976.84,3797.56041281064
"12343",13084,1295.49066932948,949.6405,1704.0113462037
"12344",13085,1295.51222879699,1030.69,2349.85343289677
"12345",13086,1295.58573590565,1454.81,124940.268189684
"12346",13087,1295.60583473973,76.9095,16116.6088620167
"12347",13088,1295.70586954137,986.55,3508.0293722905
"12348",13089,1295.90760509167,986.672,4292.6159641513
"12349",13090,1296.08532490659,1454.56,10765.066623628
"12350",13091,1296.10876849523,76.9095,26781.7977713726
"12351",13092,1296.10350025234,986.177,4072.42632390113
"12352",13093,1296.30299327577,986.9225,2944.69993058119
"12353",13094,1296.36026568043,1976.72,4132.4922803243
"12354",13095,1296.50015787808,987.0495,2473.56831623533
"12355",13096,1296.58851516674,1454.81,91070.4282141935
"12356",13097,1296.61008501835,76.9095,24186.3243754291
"12357",13098,1296.79219516384,1625.62,1369.26775834147
"12358",13099,1297.0859931317,1454.69,3946.69340832062
"12359",13100,1297.11120224908,77.158,5623.11773632751
"12360",13101,1297.36161172198,1976.72,2998.18920978941
"12361",13102,1297.52669186426,1050.71,1234.54277319126
"12362",13103,1297.59100900852,1454.81,34392.928253979
"12363",13104,1297.61037530595,76.9095,3090.33347217844
"12364",13105,1297.75660262571,991.675,1623.36023883521
"12365",13106,1297.85633502719,1050.96,1945.13319046081
"12366",13107,1298.00764605746,991.052,3746.34038215335
"12367",13108,1298.01016608743,1562.35,1383.09020868937
"12368",13109,1298.10218981778,949.043,1072.66503491532
"12369",13110,1298.19014780867,1050.455,1826.49851122029
"12370",13111,1298.2597274129,991.177,5580.84367098941
"12371",13112,1298.30080315349,948.416,3244.48579463233
"12372",13113,1298.36059772792,1976.725,1825.08580831087
"12373",13114,1298.49874436894,948.9185,5964.25835014854
"12374",13115,1298.50859880487,991.161,6711.51081920736
"12375",13116,1298.51779887416,1050.95,1975.65827003204
"12376",13117,1298.57293556039,85.5375,1343.27116007884
"12377",13118,1298.59357602667,1454.81,9819.78502623663
"12378",13119,1298.6976958133,949.169,7505.984073495
"12379",13120,1298.75783834527,991.286,6251.29242350209
"12380",13122,1298.89830522552,949.0435,8446.25063364173
"12381",13123,1299.00674927613,991.427,5204.76086755658
"12382",13124,1299.09684934694,949.294,7754.55054643107
"12383",13125,1299.256020205,991.411,3287.1519318236
"12384",13126,1299.2960543207,949.1685,6372.12143948698
"12385",13127,1299.46988187148,76.0335,4149.14785300917
"12386",13128,1299.49606083235,949.0435,4538.68358264624
"12387",13129,1299.50332229871,991.4265,2084.59961808791
"12388",13130,1299.59393784753,1454.57,2331.73056961109
"12389",13131,1299.69259713378,948.918,2612.03097705687
"12390",13132,1299.80407618221,75.197,3707.8969587241
"12391",13133,1300.00833625393,1030.67,1481.33589172363
"12392",13134,1300.13685675353,75.159,3539.74460493497
"12393",13135,1300.26098162683,1030.68,1788.62039820353
"12394",13136,1300.30147186287,986.7975,2353.64835840902
"12395",13137,1300.47110129567,75.906,4793.14712152219
"12396",13138,1300.49967345912,986.922,3209.46407468962
"12397",13139,1300.5163305061,1030.69,2327.19463033965
"12398",13140,1300.69657502318,986.181,1702.91395571283
"12399",13141,1300.76161156231,1031.68,1488.46803665161
"12400",13142,1300.8027469446,74.909,1623.5688404085
"12401",13143,1302.69079809674,949.1665,2512.54075559215
"12402",13144,1302.89310382632,949.1685,4165.32658506283
"12403",13145,1303.09115926521,949.043,5255.86576298803
"12404",13146,1303.29041532361,949.043,6281.41983284264
"12405",13147,1303.49126906945,949.165,6600.47348126818
"12406",13148,1303.50338234393,991.161,2847.82053214677
"12407",13149,1303.60702939949,77.41,2448.65732770798
"12408",13150,1303.68803750809,949.169,4782.52977317958
"12409",13151,1303.75236184991,991.427,3403.64371843566
"12410",13152,1303.89286510292,949.417,2736.41143398962
"12411",13153,1303.90747629636,986.302,1342.18110253866
"12412",13154,1304.00690674282,991.177,3269.58873442155
"12413",13155,1304.09393601222,1536.585,4003.10660339355
"12414",13156,1304.08977228777,948.914,1633.71893957384
"12415",13157,1304.10969028186,77.41,4765.06967910198
"12416",13158,1304.10309531485,985.927,2607.15275423229
"12417",13159,1304.26158391596,990.929,4281.66891621495
"12418",13160,1304.30303662736,986.672,3947.48553823563
"12419",13161,1304.50029500106,990.177,9193.61828395565
"12420",13162,1304.61308097039,77.41,5153.89740522923
"12421",13163,1304.70146965774,986.425,3418.67350696693
"12422",13164,1304.74166544349,991.643,1992.41264505447
"12423",13165,1304.90122856112,986.423,2690.21465432765
"12424",13166,1305.01633866039,1030.185,1560.70667727859
"12425",13167,1305.0974964311,1536.485,10490.537643352
"12426",13168,1305.10037974839,986.5495,1809.65770604185
"12427",13169,1305.11840435796,77.7025,4085.66247609203
"12428",13170,1305.18196426579,1050.58,981.657232163924
"12429",13171,1305.26674370442,1030.56,2576.53408559163
"12430",13172,1305.51554449806,1030.19,3108.69267534986
"12431",13173,1305.61994722417,77.6605,10082.8760810238
"12432",13174,1305.76404437013,1030.68,2799.69656316121
"12433",13175,1306.01662807901,1030.435,2039.46271514893
"12434",13176,1306.10050435219,1536.46,5232.47796571828
"12435",13177,1306.12201556775,77.66,28949.711976314
"12436",13178,1306.26635878526,1030.69,1348.72567745108
"12437",13179,1306.6243802263,77.66,69682.9598942163
"12438",13180,1307.08829030465,949.3925,2283.81014983447
"12439",13181,1307.10388407452,1536.66,5591.66789646148
"12440",13182,1307.1264589202,77.535,115437.254125505
"12441",13183,1307.29175012723,949.17,3382.75324889124
"12442",13184,1307.48808214111,949.766,5142.78242280793
"12443",13185,1307.62784436615,77.66,101524.872141328
"12444",13186,1307.69009666459,949.1635,4075.43865447964
"12445",13187,1307.89030515444,949.2915,2601.89551358689
"12446",13188,1308.09182539795,948.7935,2112.92857640019
"12447",13189,1308.10781347758,1536.595,10705.9749897059
"12448",13190,1308.1281643005,77.6605,23922.6121068846
"12449",13192,1308.49987214762,986.425,2828.27712427302
"12450",13193,1308.6292986937,77.677,13091.1733217104
"12451",13194,1308.69723462558,986.922,2584.49579742592
"12452",13195,1308.89973069925,986.5475,2537.61955944115
"12453",13196,1309.09326201782,986.175,2104.44935321892
"12454",13197,1309.11001027034,1536.58,3941.35975960516
"12455",13198,1309.12490587751,77.659,2844.21132589427
"12456",13199,1309.21350209176,2057.12,832.104876200358
"12457",13200,1309.25195132894,990.911,2411.44149526535
"12458",13201,1309.49674966594,991.0535,4187.0880011004
"12459",13202,1309.74748693592,990.927,2318.44131818605
"12460",13203,1309.99792924031,991.393,1529.57266204135
"12461",13204,1310.00284276885,1867.19,15474.2629323542
"12462",13205,1310.21413198663,2057.24,1141.3830464681
"12463",13206,1310.76065344453,1030.19,1404.94362386068
"12464",13207,1310.80770211739,1624.86,2078.20937691909
"12465",13208,1311.00554021771,1867.06,13911.4777178805
"12466",13209,1311.00892620021,1030.93,1840.95822133194
"12467",13210,1311.25822845698,1030.93,1545.30927403768
"12468",13211,1311.47929355421,949.17,1773.37301868325
"12469",13212,1311.50716814626,1030.19,1216.76558414291
"12470",13213,1311.55757817117,1454.81,6937.7582466827
"12471",13214,1311.67914799116,949.865,2248.73509563562
"12472",13215,1311.81078315925,1624.86,1354.76535540475
"12473",13216,1311.8857280294,949.865,2118.73136247004
"12474",13217,1312.01004920827,1866.94,6403.96104257834
"12475",13218,1312.0829595256,948.7895,2334.97632068894
"12476",13219,1312.28279456782,949.043,1909.54816406883
"12477",13220,1312.48040667918,949.5155,1800.78431195936
"12478",13221,1312.56143653015,1454.69,5259.03799601545
